"","Date_sold","Sell_price_EU","Online_since","Start_price_EU","Likes","Designer","Model","Condition","Material","Color","Location","P_Width_cm","P_Height_cm","P_Depth_cm","SW_Dustbag","SW_Original_box","SW_Original_papers","SW_Card_or_certificate","Seller_name","ST_Expert_seller","ST_Professional_seller","ST_Trusted_seller","ST_Fashion_activist","ST_Concierge_service","Reference","Link"
"60",2020-06-05,105,2020-06-03,150,9,"Louis Vuitton","Unknown Model","Good condition","Synthetic","White","Spain",24,32,6,0,0,0,0,"Mona",0,0,0,0,0,"10576427","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-synthetic-louis-vuitton-handbag-10576427.shtml"
"61",2020-05-05,112.41,2020-03-05,132.09,87,"Louis Vuitton","Papillon","Fair condition","Patent leather","Yellow","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"9630886","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-patent-leather-papillon-louis-vuitton-handbag-9630886.shtml"
"62",2020-08-20,104.64,2020-01-16,1258.35,2,"Louis Vuitton","Alma","Good condition","Leather","Brown","United Arab Emirates",31,23.5,15,0,0,0,0,"The Luxury Closet",0,1,0,0,0,"9196366","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-alma-louis-vuitton-handbag-9196366.shtml"
"63",2020-10-21,110,2020-10-20,130,27,"Louis Vuitton","No<U+00E9>","Fair condition","Cloth","Brown","Germany",26,35,17,0,0,0,0,"lara",0,0,0,0,0,"12358859","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-12358859.shtml"
"64",2020-08-02,110,2020-07-24,130,12,"Louis Vuitton","Antigua","Very good condition","Cloth","Ecru","Greece",20,15,2.5,1,1,0,0,"VASILIKI",0,0,0,0,0,"11195785","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/ecru-cloth-antigua-louis-vuitton-handbag-11195785.shtml"
"65",2020-07-13,110,2020-06-29,130,294,"Louis Vuitton","No<U+00E9>","Fair condition","Cloth","Brown","Hungary",101.6,127,76.2,0,0,0,0,"alba",0,0,0,0,0,"10896174","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10896174.shtml"
"66",2020-05-21,110,2020-05-21,120,2,"Louis Vuitton","Lockit Vertical","Fair condition","Cloth","Multicolour","Italy",22,28,11,0,0,0,0,"Alice",0,0,0,0,0,"10412675","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-lockit-vertical-louis-vuitton-handbag-10412675.shtml"
"67",2020-05-08,110,2020-05-08,110,8,"Louis Vuitton","Unknown Model","Good condition","Patent leather","Other","Austria",20,12.5,3.5,0,0,0,0,"Renee",0,0,0,0,0,"10258089","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/patent-leather-louis-vuitton-handbag-10258089.shtml"
"68",2020-08-07,109.16,2020-06-29,198.82,20,"Louis Vuitton","Bellevue","Fair condition","Patent leather","Burgundy","Hong Kong",45,27,18,0,0,0,0,"kate",0,0,0,0,0,"10904924","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/burgundy-patent-leather-bellevue-louis-vuitton-handbag-10904924.shtml"
"69",2020-08-26,110.01,2020-08-15,193.03,28,"Louis Vuitton","Saint Cloud vintage","Good condition","Leather","Blue","Hong Kong",19,16,5,0,0,0,0,"Murmur",0,0,0,0,0,"11409682","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-leather-saint-cloud-vintage-louis-vuitton-handbag-11409682.shtml"
"70",2020-08-22,111.44,2020-08-22,113.61,7,"Louis Vuitton","Nile","Good condition","Cloth","Brown","Hong Kong",27,20,11,0,0,0,0,"allu",0,1,0,0,0,"11475736","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nile-louis-vuitton-handbag-11475736.shtml"
"71",2020-06-03,118.35,2020-06-03,113.61,26,"Louis Vuitton","Tivoli","Fair condition","Cloth","Brown","Hong Kong",40,26,15,0,0,0,0,"Rebecca",0,0,0,0,0,"10573608","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-tivoli-louis-vuitton-handbag-10573608.shtml"
"72",2020-08-30,111.33,2020-08-07,158.51,19,"Louis Vuitton","Reade","Fair condition","Patent leather","Beige","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11341080","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-patent-leather-reade-louis-vuitton-handbag-11341080.shtml"
"73",2020-08-25,112.92,2020-05-21,140.89,39,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Camel","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"10438663","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/camel-patent-leather-louis-vuitton-handbag-10438663.shtml"
"74",2020-05-27,116.04,2020-05-27,114.95,8,"Louis Vuitton","No<U+00E9>","Fair condition","Cloth","Beige","Switzerland",25,27,20,0,0,0,0,"Sarah",0,0,0,0,0,"10481704","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-cloth-noe-louis-vuitton-handbag-10481704.shtml"
"75",2020-10-07,115,2020-10-07,115,2,"Louis Vuitton","Houston","Very good condition","Patent leather","Beige","Italy",30,25,13,0,0,0,0,"francesksca",0,0,0,0,0,"12110341","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-patent-leather-houston-louis-vuitton-handbag-12110341.shtml"
"76",2020-06-18,115,2020-06-18,115,1,"Louis Vuitton","Unknown Model","Good condition","Cotton","Brown","France",0,0,0,0,0,0,0,"the brand collector",0,1,0,0,0,"10777611","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cotton-louis-vuitton-handbag-10777611.shtml"
"77",2020-05-23,115,2020-03-15,280,70,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Other","France",32,25,15,0,0,0,0,"rahma",0,0,0,0,0,"9724866","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/patent-leather-louis-vuitton-handbag-9724866.shtml"
"78",2020-10-09,117,2020-10-09,117,1,"Louis Vuitton","Houston","Fair condition","Patent leather","Yellow","Italy",35,30,9,0,0,0,0,"carola",0,0,0,0,0,"12143918","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-patent-leather-houston-louis-vuitton-handbag-12143918.shtml"
"79",2020-07-24,118,2020-07-24,118,5,"Louis Vuitton","Josephine","Fair condition","Cloth","Grey","France",15,19,29,0,0,0,0,"frederic",0,0,0,0,0,"11195191","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/grey-cloth-josephine-louis-vuitton-handbag-11195191.shtml"
"80",2020-11-01,119,2020-10-31,119,3,"Louis Vuitton","Unknown Model","Fair condition","Leather","Black","France",25,15,0,0,0,0,0,"ks",0,0,0,0,0,"12572121","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-louis-vuitton-handbag-12572121.shtml"
"81",2020-06-01,119,2015-10-30,169,56,"Louis Vuitton","Unknown Model","Very good condition","Leather","Beige","France",4,7.5,0,0,0,0,0,"c.luxe",0,0,0,0,0,"2014911","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-leather-address-tag-louis-vuitton-2014911.shtml"
"82",2020-10-15,119,2020-10-13,119,3,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",27,16.5,6,0,0,0,0,"ks",0,0,0,0,0,"12257722","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12257722.shtml"
"83",2020-10-07,119,2020-09-29,119,51,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",15,25,4,0,0,0,0,"ks",0,0,0,0,0,"12020991","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12020991.shtml"
"84",2020-09-29,119,2020-09-29,119,3,"Louis Vuitton","Salsa","Good condition","Cloth","Burgundy","Netherlands",26,36,2,0,0,0,0,"alexander",0,0,0,0,0,"11979001","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/burgundy-cloth-salsa-louis-vuitton-handbag-11979001.shtml"
"85",2020-09-03,119,2020-09-01,119,9,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Other","France",16,18.5,3.5,0,0,0,0,"ks",0,0,0,0,0,"11621000","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/patent-leather-louis-vuitton-handbag-11621000.shtml"
"86",2020-08-31,119,2020-08-31,119,4,"Louis Vuitton","Saint Cloud vintage","Fair condition","Leather","Yellow","France",16.5,16.5,0,0,0,0,0,"ks",0,0,0,0,0,"11592972","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-leather-saint-cloud-vintage-louis-vuitton-handbag-11592972.shtml"
"87",2020-08-06,119,2020-08-04,119,5,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",40,30,5.5,0,0,0,0,"ks",0,0,0,0,0,"11308712","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-11308712.shtml"
"88",2020-07-30,119,2020-07-30,119,4,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",25,14.5,4,0,0,0,0,"ks",0,0,0,0,0,"11261922","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-11261922.shtml"
"89",2020-07-23,119,2020-07-22,119,8,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",25,14,4,0,0,0,0,"ks",0,0,0,0,0,"11176231","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-11176231.shtml"
"90",2020-10-23,120,2020-10-23,120,9,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Belgium",18,35,23,0,0,0,0,"gennady",0,0,0,0,0,"12414734","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-12414734.shtml"
"91",2020-09-30,120,2020-09-29,150,7,"Louis Vuitton","Unknown Model","Good condition","Leather","Beige","Italy",0,0,0,0,0,0,0,"Osvi",0,0,0,0,0,"12009333","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-leather-louis-vuitton-handbag-12009333.shtml"
"92",2020-09-14,120,2020-09-14,120,2,"Louis Vuitton","Tote V","Good condition","Leather","Other","Spain",26,18,11,0,0,0,0,"kewaybags",0,1,0,0,0,"11803414","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/leather-tote-v-louis-vuitton-handbag-11803414.shtml"
"93",2020-08-27,120,2020-08-27,120,5,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Beige","Spain",27,33,8,0,0,0,0,"anag",0,0,0,0,0,"11546763","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-patent-leather-louis-vuitton-handbag-11546763.shtml"
"94",2020-06-13,120,2020-06-13,120,4,"Louis Vuitton","Saint Cloud vintage","Fair condition","Cloth","Brown","France",25,25,10,0,0,0,0,"naoufel",0,0,0,0,0,"10689872","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-saint-cloud-vintage-louis-vuitton-handbag-10689872.shtml"
"95",2020-10-22,120.13,2020-10-21,126.28,15,"Louis Vuitton","Houston","Fair condition","Patent leather","Yellow","United Kingdom",0,0,0,0,0,0,0,"haute",0,1,0,0,0,"12394289","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-patent-leather-houston-louis-vuitton-handbag-12394289.shtml"
"96",2020-09-10,123.98,2020-06-19,255.94,34,"Louis Vuitton","Houston","Very good condition","Patent leather","Metallic","Australia",25,34,14.5,0,0,0,0,"Karleigh",0,0,0,0,0,"10786652","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/metallic-patent-leather-houston-louis-vuitton-handbag-10786652.shtml"
"97",2020-08-20,123,2020-08-20,151.4,1,"Louis Vuitton","Houston","Fair condition","Patent leather","Brown","Denmark",29,24,0,0,0,0,0,"Marine",0,0,0,0,0,"11469197","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-patent-leather-houston-louis-vuitton-handbag-11469197.shtml"
"98",2020-06-24,127.33,2020-06-12,123.28,24,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Green","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"10692182","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/green-patent-leather-louis-vuitton-handbag-10692182.shtml"
"99",2020-06-25,127.56,2020-05-17,2509.66,16,"Louis Vuitton","Unknown Model","Very good condition","Cloth","White","Hong Kong",23.5,20,15,0,0,0,0,"Stanley",0,0,0,0,0,"10372180","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cloth-louis-vuitton-handbag-10372180.shtml"
"100",2020-05-21,123.72,2020-05-21,137.64,1,"Louis Vuitton","Boulogne","Fair condition","Cloth","Brown","Denmark",33,20,8,0,0,0,0,"marianne",0,0,0,0,0,"10431194","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-boulogne-louis-vuitton-handbag-10431194.shtml"
"101",2020-08-14,122.42,2020-08-07,181.78,46,"Louis Vuitton","Juliette","Fair condition","Cloth","Burgundy","Hong Kong",20,12,5,0,0,0,0,"chom",0,0,0,0,0,"11337128","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/burgundy-cloth-juliette-louis-vuitton-handbag-11337128.shtml"
"102",2020-08-23,123,2020-07-21,227.22,49,"Louis Vuitton","Marie","Fair condition","Cloth","Other","Hong Kong",36,22,15,0,0,0,0,"J",0,0,0,0,0,"11143726","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-marie-louis-vuitton-handbag-11143726.shtml"
"103",2020-06-04,125,2020-05-26,200,21,"Louis Vuitton","No<U+00E9>","Fair condition","Leather","Green","Italy",25,27,22,0,0,0,0,"stefania",0,0,0,0,0,"10487343","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/green-leather-noe-louis-vuitton-handbag-10487343.shtml"
"104",2020-07-03,125,2020-05-11,230,54,"Louis Vuitton","Saint Jacques","Fair condition","Leather","Burgundy","France",44,30,17,0,0,0,0,"",0,0,0,0,0,"10291538","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/burgundy-leather-saint-jacques-louis-vuitton-handbag-10291538.shtml"
"105",2020-07-12,125,2020-04-29,350,18,"Louis Vuitton","Houston","Good condition","Patent leather","Ecru","Portugal",28,25,14,0,0,0,0,"carla",0,0,0,0,0,"10150440","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/ecru-patent-leather-houston-louis-vuitton-handbag-10150440.shtml"
"106",2020-09-23,126,2020-09-22,126,14,"Louis Vuitton","Musette Tango","Fair condition","Cloth","Brown","France",29,35,3,0,0,0,0,"aroga",0,0,0,0,0,"11905597","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-musette-tango-louis-vuitton-handbag-11905597.shtml"
"107",2020-08-18,126,2019-07-16,350,61,"Louis Vuitton","Musette Tango","Fair condition","Cloth","Brown","France",31,35,10,0,0,0,0,"aroga",0,0,0,0,0,"7887498","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-musette-tango-louis-vuitton-handbag-7887498.shtml"
"108",2020-09-21,126.48,2020-08-27,170,98,"Louis Vuitton","Bedford","Fair condition","Patent leather","Camel","Belgium",30.5,16,0,0,0,0,0,"Sylvette",0,0,0,0,0,"11546634","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/camel-patent-leather-bedford-louis-vuitton-handbag-11546634.shtml"
"109",2020-10-27,124.58,2020-10-15,176.12,39,"Louis Vuitton","Marjorie","Fair condition","Cloth","Burgundy","United States",22.9,12.7,0,0,0,0,0,"karina",0,0,0,0,0,"12260151","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/burgundy-cloth-marjorie-louis-vuitton-handbag-12260151.shtml"
"110",2020-06-09,127,2020-05-28,290,16,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Other","Italy",22,28,0,0,0,0,0,"katrin",0,0,0,0,0,"10501794","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-louis-vuitton-handbag-10501794.shtml"
"111",2020-06-18,132.9,2020-06-18,128.57,2,"Louis Vuitton","Unknown Model","Good condition","Leather","Brown","United States",29,21.6,0,0,0,0,0,"my galaxy solutions",0,1,0,0,0,"10769886","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-louis-vuitton-handbag-10769886.shtml"
"112",2020-11-04,129,2020-11-04,129,1,"Louis Vuitton","Unknown Model","Fair condition","Leather","Purple","France",24.5,15,0,0,0,0,0,"ks",0,0,0,0,0,"12628133","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/purple-leather-louis-vuitton-handbag-12628133.shtml"
"113",2020-10-13,129,2020-10-13,129,0,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",29,19,6,0,0,0,0,"ks",0,0,0,0,0,"12239364","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12239364.shtml"
"114",2020-10-13,129,2020-10-12,129,7,"Louis Vuitton","Cartouchi<U+00E8>re","Fair condition","Cloth","Brown","France",16,16,0,0,0,0,0,"ks",0,0,0,0,0,"12239311","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-cartouchiere-louis-vuitton-handbag-12239311.shtml"
"115",2020-10-10,129,2020-10-09,129,4,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",27,17,6,0,0,0,0,"ks",0,0,0,0,0,"12168169","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12168169.shtml"
"116",2020-10-07,129,2020-10-07,129,1,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",10.5,14,3.5,0,0,0,0,"ks",0,0,0,0,0,"12152824","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12152824.shtml"
"117",2020-10-27,129,2020-10-04,129,37,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",27,16.5,6.5,0,0,0,0,"ks",0,0,0,0,0,"12085815","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12085815.shtml"
"118",2020-10-11,129,2020-10-03,129,17,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",22,14.5,5,0,0,0,0,"ks",0,0,0,0,0,"12085726","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12085726.shtml"
"119",2020-10-03,129,2020-10-03,129,3,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",23,15,5.5,0,0,0,0,"ks",0,0,0,0,0,"12069388","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-12069388.shtml"
"120",2020-09-21,129,2020-09-20,129,9,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",25,15,4,0,0,0,0,"ks",0,0,0,0,0,"11886087","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-11886087.shtml"
"121",2020-09-20,129,2020-09-20,129,2,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","France",22.5,15,6,0,0,0,0,"ks",0,0,0,0,0,"11885898","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-11885898.shtml"
"122",2020-09-10,129,2020-07-27,129,105,"Louis Vuitton","Unknown Model","Fair condition","Pony-style calfskin","Brown","France",24.5,15.5,0,0,0,0,0,"ks",0,0,0,0,0,"11229123","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-pony-style-calfskin-louis-vuitton-handbag-11229123.shtml"
"123",2020-08-03,130,2020-08-02,170,7,"Louis Vuitton","Jeune fille","Fair condition","Cotton","Camel","Italy",25,19,0,0,0,0,0,"beatrice",0,0,0,0,0,"11285238","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/camel-cotton-jeune-fille-louis-vuitton-handbag-11285238.shtml"
"124",2020-06-05,130,2020-06-05,130,2,"Louis Vuitton","No<U+00E9>","Fair condition","Leather","Brown","France",25,26,0,0,0,0,0,"Vestiaire Collective",0,1,0,0,0,"10599330","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-noe-louis-vuitton-handbag-10599330.shtml"
"125",2020-10-11,130,2020-05-22,199,90,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Metallic","Germany",27,21,4,0,0,0,0,"margie",0,0,0,0,0,"10443927","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/metallic-patent-leather-louis-vuitton-handbag-10443927.shtml"
"126",2020-07-11,130,2020-05-11,149,44,"Louis Vuitton","Reade","Fair condition","Patent leather","Blue","Spain",26,34,11,0,0,0,0,"montse",0,0,0,0,0,"10286546","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-patent-leather-reade-louis-vuitton-handbag-10286546.shtml"
"127",2020-08-11,130.52,2020-07-31,140.89,8,"Louis Vuitton","Houston","Fair condition","Patent leather","Beige","Japan",0,0,0,0,0,0,0,"Brand street tokyo",0,1,0,0,0,"11267910","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-patent-leather-houston-louis-vuitton-handbag-11267910.shtml"
"128",2020-06-25,136.67,2020-06-13,132.09,18,"Louis Vuitton","Reade","Fair condition","Patent leather","Green","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"10705983","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/green-patent-leather-reade-louis-vuitton-handbag-10705983.shtml"
"129",2020-06-09,136.24,2020-06-09,132.09,6,"Louis Vuitton","Speedy","Good condition","Cloth","Brown","United Kingdom",30,21.1,0,0,0,0,0,"eplanet",0,1,0,0,0,"10650058","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10650058.shtml"
"130",2020-05-31,138.07,2020-05-21,132.09,19,"Louis Vuitton","Unknown Model","Fair condition","Patent leather","Yellow","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"10437044","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-patent-leather-louis-vuitton-handbag-10437044.shtml"
"131",2020-05-13,141.6,2020-04-01,149.7,13,"Louis Vuitton","Houston","Fair condition","Patent leather","Yellow","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"9839298","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-patent-leather-houston-louis-vuitton-handbag-9839298.shtml"
"132",2020-05-06,141.8,2020-02-20,132.09,73,"Louis Vuitton","Houston","Good condition","Patent leather","Yellow","Japan",0,0,0,0,0,0,0,"luxe brand cerisier",0,1,0,0,0,"9503172","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-patent-leather-houston-louis-vuitton-handbag-9503172.shtml"
"133",2020-06-20,136.73,2020-06-02,227.22,33,"Louis Vuitton","Speedy","Fair condition","Cloth","Brown","Hong Kong",30,25,18,0,0,0,0,"Yi",0,0,0,0,0,"10567698","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-10567698.shtml"
"134",2020-05-16,132.83,2020-02-26,207.84,28,"Louis Vuitton","Reade","Fair condition","Patent leather","Beige","Denmark",24,17.5,10,0,0,0,0,"grace",0,0,0,0,0,"9553666","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-patent-leather-reade-louis-vuitton-handbag-9553666.shtml"
"135",2020-07-21,131.79,2020-07-21,133.1,21,"Louis Vuitton","Neverfull","Very good condition","Cloth","Beige","Italy",39,32,19,0,0,0,0,"alize",0,0,0,0,0,"11136450","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-cloth-neverfull-louis-vuitton-handbag-11136450.shtml"
"136",2020-10-05,133.25,2020-08-20,247.75,19,"Louis Vuitton","Porte Documents Voyage","Fair condition","Leather","Black","Denmark",41,31,0,0,0,0,0,"Mikael",0,0,0,0,0,"11468959","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-porte-documents-voyage-louis-vuitton-handbag-11468959.shtml"
"137",2020-10-14,133.25,2020-10-14,170.64,4,"Louis Vuitton","Speedy","Fair condition","Cloth","Brown","United Kingdom",38.1,27.9,7.6,1,0,0,0,"corina",0,0,0,0,0,"12225986","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-12225986.shtml"
"138",2020-07-22,134,2020-07-07,500,6,"Louis Vuitton","Unknown Model","Fair condition","Leather","Brown","France",45,33,12,0,0,0,0,"jean",0,0,0,0,0,"10977948","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-louis-vuitton-handbag-10977948.shtml"
"139",2020-08-03,133.25,2020-06-29,397.64,4,"Louis Vuitton","Reade","Very good condition","Patent leather","Beige","Hong Kong",12,12,0,0,0,0,0,"jo",0,0,0,0,0,"10887942","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-patent-leather-reade-louis-vuitton-handbag-10887942.shtml"
"140",2020-07-28,135,2020-07-28,135,7,"Louis Vuitton","No<U+00E9>","Fair condition","Cloth","Other","France",36,26,18,0,0,0,0,"olfa",0,0,0,0,0,"11229533","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-noe-louis-vuitton-handbag-11229533.shtml"
"141",2020-07-18,135,2020-07-18,150,7,"Louis Vuitton","Speedy","Fair condition","Cloth","Brown","France",25,19,0,0,0,0,0,"myriam",0,0,0,0,0,"11121617","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11121617.shtml"
"142",2020-06-09,135,2020-06-09,160,1,"Louis Vuitton","Alma","Fair condition","Cloth","Black","Spain",40,15,13,0,0,0,0,"Arantxa",0,0,0,0,0,"10643891","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-alma-louis-vuitton-handbag-10643891.shtml"
"143",2020-06-07,135,2020-06-07,185,10,"Louis Vuitton","Houston","Very good condition","Patent leather","Blue","Croatia",31,24,14,0,0,0,0,"ana",0,0,0,0,0,"10618982","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-patent-leather-houston-louis-vuitton-handbag-10618982.shtml"
"144",2020-05-29,143.5,2020-05-29,176.12,4,"Louis Vuitton","Aubagne","Very good condition","Cloth","Black","United States",7.6,12.7,12.7,0,0,0,0,"cliff",0,0,0,0,0,"10521337","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-aubagne-louis-vuitton-handbag-10521337.shtml"
"145",2020-08-22,133.72,2020-08-22,136.33,4,"Louis Vuitton","Totally","Fair condition","Cloth","Blue","Hong Kong",40,30,15,0,0,0,0,"allu",0,1,0,0,0,"11475869","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-cloth-totally-louis-vuitton-handbag-11475869.shtml"
"146",2020-05-21,144.83,2020-05-21,136.33,7,"Louis Vuitton","No<U+00E9>","Fair condition","Leather","Black","Hong Kong",24.5,27,19,0,0,0,0,"m.",0,0,0,0,0,"10356015","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-noe-louis-vuitton-handbag-10356015.shtml"
